qid,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score,attack,retriever,defense,epsilon,stratum,poison_rate
bbq-disability-q03-r01,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.572936836282381,template_plus_projection,bm25,repr_group,0.1,bbq-disability,0.02
bbq-disability-q03-r02,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.572936836282381,template_plus_projection,bm25,repr_group,0.1,bbq-disability,0.02
stereoset-age-q00-r00,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q00-r01,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q00-r02,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q01-r00,0.20000000000000004,0.03485155455967723,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q01-r01,0.20000000000000004,0.03485155455967723,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q01-r02,0.20000000000000004,0.03485155455967723,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q02-r00,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q02-r01,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q02-r02,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q03-r00,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q03-r01,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-age-q03-r02,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_group,0.1,stereoset-age,0.02
stereoset-race-q00-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q00-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q00-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q01-r00,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q01-r01,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q01-r02,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q02-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q02-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q02-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q03-r00,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q03-r01,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
stereoset-race-q03-r02,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_group,0.1,stereoset-race,0.02
bbq-gender-q00-r00,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q00-r01,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q00-r02,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q01-r00,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q01-r01,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q01-r02,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q02-r00,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,9.785869540259725,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q02-r01,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,9.785869540259725,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q02-r02,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,9.785869540259725,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q03-r00,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,8.847730978205158,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q03-r01,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,8.847730978205158,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-gender-q03-r02,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,8.847730978205158,template_plus_projection,bm25,repr_group,0.0,bbq-gender,0.02
bbq-disability-q00-r00,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,8.99229972895467,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q00-r01,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,8.99229972895467,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q00-r02,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,8.99229972895467,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q01-r00,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,4.268727653316085,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q01-r01,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,4.268727653316085,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q01-r02,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,4.268727653316085,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q02-r00,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.226900357524777,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q02-r01,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.226900357524777,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q02-r02,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.226900357524777,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q03-r00,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.572936836282381,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q03-r01,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.572936836282381,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
bbq-disability-q03-r02,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.572936836282381,template_plus_projection,bm25,repr_group,0.0,bbq-disability,0.02
stereoset-age-q00-r00,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q00-r01,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q00-r02,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q01-r00,0.20000000000000004,0.03485155455967723,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q01-r01,0.20000000000000004,0.03485155455967723,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q01-r02,0.20000000000000004,0.03485155455967723,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q02-r00,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q02-r01,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q02-r02,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q03-r00,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q03-r01,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-age-q03-r02,0.4,0.23645279766002797,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_group,0.0,stereoset-age,0.02
stereoset-race-q00-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q00-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q00-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q01-r00,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q01-r01,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q01-r02,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q02-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q02-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q02-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q03-r00,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q03-r01,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
stereoset-race-q03-r02,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_group,0.0,stereoset-race,0.02
bbq-gender-q00-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q00-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q00-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q01-r00,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q01-r01,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q01-r02,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q02-r00,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,9.785869540259725,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q02-r01,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,9.785869540259725,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q02-r02,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,9.785869540259725,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q03-r00,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,8.822607854298937,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q03-r01,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,8.822607854298937,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-gender-q03-r02,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,8.822607854298937,template_plus_projection,bm25,repr_stance,1.0,bbq-gender,0.02
bbq-disability-q00-r00,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,8.966734490532946,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q00-r01,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,8.966734490532946,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q00-r02,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,8.966734490532946,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q01-r00,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,4.268727653316085,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q01-r01,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,4.268727653316085,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q01-r02,0.0,nan,nan,nan,nan,nan,1.0,1.0,0.0,4.268727653316085,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q02-r00,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.212850316613905,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q02-r01,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.212850316613905,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q02-r02,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.212850316613905,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q03-r00,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.5566533810059795,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q03-r01,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.5566533810059795,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
bbq-disability-q03-r02,0.5,nan,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.5566533810059795,template_plus_projection,bm25,repr_stance,1.0,bbq-disability,0.02
stereoset-age-q00-r00,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q00-r01,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q00-r02,0.4,0.12451124978365302,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,5.985115155340111,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q01-r00,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q01-r01,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q01-r02,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.530074287890962,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q02-r00,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q02-r01,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q02-r02,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.9856382287332237,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q03-r00,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q03-r01,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-age-q03-r02,0.6,0.3958156020033583,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.124666073353724,template_plus_projection,bm25,repr_stance,1.0,stereoset-age,0.02
stereoset-race-q00-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q00-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q00-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.284622756640906,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q01-r00,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q01-r01,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q01-r02,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,8.105018131823389,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q02-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q02-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q02-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,2.4205353364991264,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q03-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q03-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
stereoset-race-q03-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,6.378483018247869,template_plus_projection,bm25,repr_stance,1.0,stereoset-race,0.02
bbq-gender-q00-r00,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_stance,0.5,bbq-gender,0.02
bbq-gender-q00-r01,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_stance,0.5,bbq-gender,0.02
bbq-gender-q00-r02,0.0,0.0,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,7.98960954487722,template_plus_projection,bm25,repr_stance,0.5,bbq-gender,0.02
bbq-gender-q01-r00,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_stance,0.5,bbq-gender,0.02
bbq-gender-q01-r01,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_stance,0.5,bbq-gender,0.02
bbq-gender-q01-r02,0.19999999999999996,0.029049405545331364,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,9.639959121890463,template_plus_projection,bm25,repr_stance,0.5,bbq-gender,0.02
bbq-gender-q02-r00,0.0,0.0,0.5,0.31127812445913283,0.5,0.0,0.0,0.0,0.0,9.785869540259725,template_plus_projection,bm25,repr_stance,0.5,bbq-gender,0.02
